text,label
India Post: Your package #IN485157 cannot be delivered due to wrong address. Update address within 12 hours: http://phonepe-reward-scratch.site/claim,1
"Dear Customer, Rs 2944.53 credited to your A/C XX1710 on 24-Aug by NEFT from SUNIL LTD. Total Bal: Rs 117864.80.",0
BSES Rajdhani Notice: Bill of Rs 14777 overdue for CA 570473830. Main line disconnection scheduled for 9:30 PM. Clear bill at http://bses-quickpay-online.site,1
"Dear SBI User, A/C XX5933 debited by Rs 31415.80 on 12May26 transfer to Suresh. Ref No 477272133990.",0
"Dear Customer, your electricity bill of Rs 40763.98 for Consumer ID 7658861 is due on 16-Dec. Pay via official app or portal.",0
we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery,1
Income Tax Department: Tax refund of Rs 88649 approved for your PAN. Confirm bank account details here: http://phonepe-reward-scratch.site/claim,1
Your BigBasket delivery partner Vikas is arriving in 9 mins. Please collect your order.,0
India Post: Your package #IN556228 cannot be delivered due to wrong address. Update address within 12 hours: http://incometax-refund-claim.xyz/itr,1
"667916 is your login OTP for Uber app. NEVER share your OTP, password or PIN with anyone.",0
"Dear Axis Bank Customer, your fixed deposit maturing on 15-Feb will be auto-renewed. Visit nearest branch for changes.",0
"415252 is your login OTP for Flipkart app. NEVER share your OTP, password or PIN with anyone.",0
Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),0
Your Flipkart delivery partner Sanjay is arriving in 6 mins. Please collect your order.,0
ITR Notice: Refund of INR 9045 pending due to incorrect IFSC code. Update details immediately: https://secure-login-sbi-update.xyz/verify,1
Traffic Police: Notice for pending traffic violation e-challan of Rs 2988. Pay before court action at http://bob-world-security.club/login,1
E-Challan Notice: Vehicle KA-01-XX-4761 has 2 pending speed camera fines. Clear fine at http://paytm-security-update.club/paytm.apk,1
"Dear Customer, Rs 26109.76 credited to your A/C XX2854 on 22-Apr by NEFT from ALOK LTD. Total Bal: Rs 58520.94.",0
CRED: Your Kotak Mahindra Bank credit card bill of Rs 39387.97 is due in 3 days. Pay now to earn coins.,0
Indigo: Your flight 6E-518 from DEL to BOM is on time. Gate 3B. Web check-in available.,0
You have won a scratch card of Rs 56679 on your recent UPI payment. Scratch and claim: http://indiapost-parcel-update.top/address,1
"Dear Customer, Rs 15784.65 credited to your A/C XX8724 on 19-Oct by IMPS from SURESH. Total Bal: Rs 130444.55.",0
Income Tax Department: Tax refund of Rs 26818 approved for your PAN. Confirm bank account details here: http://axis-pan-update-portal.xyz/login,1
Flipkart: Wishmaster Megha is out for delivery with your order. Reachable at 9853060839.,0
Congratulations! You have received a cashback reward of Rs 85850 on BHIM UPI. Claim directly to your bank account: http://hdfc-kyc-verification.top/auth,1
Kotak Mahindra Bank Alert: Your NetBanking access is blocked. Complete your mandatory KYC document submission at http://daily-parttime-earn.club/register,1
Amazon: Your package with order #624-7060763 will be delivered today by 8 PM.,0
"Dear Customer, Rs 14633.52 credited to your A/C XX1694 on 17-Jun by NEFT from ALOK LTD. Total Bal: Rs 35459.39.",0
Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.,0
"Dear User, your instant personal loan of Rs 277210 is pre-approved with 0% interest. Download loan APK: http://hdfc-kyc-verification.top/auth",1
IRCTC: PNR 5528625904 Confirmed. Coach B3 Seat 24 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
URGENT: APDCL bill overdue for CA#597490288. Power cutoff order issued. Call electricity officer at 9889389254 or pay: http://sbi-yono-reward-points.online/claim,1
IRCTC: PNR 1785511706 Confirmed. Coach B2 Seat 17 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
Your OTP for Uber ride confirmation is 3441. Share with driver to start trip.,0
India Post: Your package #IN381560 cannot be delivered due to wrong address. Update address within 12 hours: http://daily-parttime-earn.club/register,1
"127099 is your login OTP for Uber app. NEVER share your OTP, password or PIN with anyone.",0
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 4285. Pay online immediately: http://icici-card-kyc-renew.online/login,1
Income Tax Department: Tax refund of Rs 14260 approved for your PAN. Confirm bank account details here: http://pnb-aadhaar-link-portal.site/kyc,1
Rs 37283.26 debited from your A/C XX1033 for Zomato order on 01-Jun. Updated Bal: Rs 15669.47 - Canara Bank,0
I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,0
Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,0
"709690 is your login OTP for Uber app. NEVER share your OTP, password or PIN with anyone.",0
Traffic Police: Notice for pending traffic violation e-challan of Rs 1857. Pay before court action at http://bses-quickpay-online.site,1
Congratulations! You have received a cashback reward of Rs 63957 on Google Pay. Claim directly to your bank account: http://bses-quickpay-online.site,1
Traffic Police: Notice for pending traffic violation e-challan of Rs 512. Pay before court action at http://sim-5g-upgrade-kyc.top/verify,1
Rs 15711.68 debited from your A/C XX6730 for BigBasket order on 07-Jan. Updated Bal: Rs 104823.17 - ICICI Bank,0
"Dear Customer, Rs 9934.75 credited to your A/C XX3740 on 07-Aug by NEFT from MEGHA LTD. Total Bal: Rs 138751.42.",0
"Dear Customer, INR 30577.45 debited from A/C XX2694 on 05-Dec. Info: UPI/MakeMyTrip. Available Bal: INR 65531.48 - IDFC FIRST Bank",0
Salary of INR 8539.11 credited to A/C XX5866 on 01-Dec by NEFT from INFOSYS LTD. Total Bal: Rs 103394.77.,0
Hey are we going for the lo lesson or gym? ,0
You have won a scratch card of Rs 67915 on your recent UPI payment. Scratch and claim: http://axis-pan-update-portal.xyz/login,1
Indigo: Your flight 6E-337 from DEL to BOM is on time. Gate 2A. Web check-in available.,0
CRED: Your ICICI Bank credit card bill of Rs 36856.40 is due in 3 days. Pay now to earn coins.,0
India Post: Your package #IN528099 cannot be delivered due to wrong address. Update address within 12 hours: http://paytm-security-update.club/paytm.apk,1
"Dear Customer, Rs 21036.75 credited to your A/C XX8303 on 11-Oct by NEFT from NEHA LTD. Total Bal: Rs 98719.33.",0
MGVCL Notice: Bill of Rs 42876 overdue for CA 129502983. Main line disconnection scheduled for 9:30 PM. Clear bill at https://secure-login-sbi-update.xyz/verify,1
"Dear User, your instant personal loan of Rs 149820 is pre-approved with 0% interest. Download loan APK: http://bses-quickpay-online.site",1
"Dear SBI User, A/C XX8210 debited by Rs 4210.26 on 28Mar26 transfer to Pooja. Ref No 465308341491.",0
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 3425. Pay online immediately: http://bses-quickpay-online.site,1
You have won a scratch card of Rs 36610 on your recent UPI payment. Scratch and claim: http://hdfc-kyc-verification.top/auth,1
ITR Notice: Refund of INR 39927 pending due to incorrect IFSC code. Update details immediately: http://bses-quickpay-online.site,1
"Dear Customer, your electricity bill of Rs 19075.49 for Consumer ID 8738627 is due on 20-May. Pay via official app or portal.",0
Indigo: Your flight 6E-386 from BLR to DEL is on time. Gate 5. Web check-in available.,0
"Dear Customer, Rs 41031.94 credited to your A/C XX4625 on 03-Feb by NEFT from RITU LTD. Total Bal: Rs 10925.11.",0
Amazon: Your package with order #287-4071295 will be delivered today by 8 PM.,0
I don know account details..i will ask my mom and send you.my mom is out of reach now.,0
"Part-time job vacancy: Simple online tasks, daily payout Rs 40149. Join telegram: http://instant-dhan-loan-app.buzz/get",1
Bandhan Bank Alert: Your NetBanking access is blocked. Complete your mandatory KYC document submission at http://hdfc-kyc-verification.top/auth,1
"Dear Customer, your electricity bill of Rs 35654.92 for Consumer ID 3571144 is due on 24-Oct. Pay via official app or portal.",0
"Part-time job vacancy: Simple online tasks, daily payout Rs 36061. Join telegram: http://axis-pan-update-portal.xyz/login",1
Rs 24907.98 debited from your A/C XX4804 for Zomato order on 09-Jan. Updated Bal: Rs 33570.44 - Canara Bank,0
Rs 13732.83 debited from your A/C XX9782 for Amazon order on 11-Jul. Updated Bal: Rs 115726.85 - Bandhan Bank,0
388671 is the OTP for ICICI Bank NetBanking login. Valid for 5 mins. Do not share OTP with anyone.,0
E-Challan Notice: Vehicle KA-01-XX-8751 has 2 pending speed camera fines. Clear fine at https://secure-login-sbi-update.xyz/verify,1
IRCTC: PNR 2079816007 Confirmed. Coach B4 Seat 9 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
Special Offer: Rs 93729 cashback credited to your Amazon Pay wallet. Click to transfer to bank: http://instant-dhan-loan-app.buzz/get,1
Indigo: Your flight 6E-214 from BOM to GOI is on time. Gate 4C. Web check-in available.,0
"Dear Customer, Rs 39967.27 credited to your A/C XX7577 on 21-Apr by NEFT from POOJA LTD. Total Bal: Rs 28203.82.",0
You stayin out of trouble stranger!!saw Dave the other day hes sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! ,0
BlueDart Notice: Address incomplete for parcel #BD112302. Confirm delivery address here: http://canara-banking-alert.xyz/pan,1
"Dear Customer, Rs 41269.96 credited to your A/C XX6123 on 17-Aug by IMPS from ROHAN. Total Bal: Rs 40448.84.",0
URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,1
Congratulations! You have received a cashback reward of Rs 4146 on Google Pay. Claim directly to your bank account: http://instant-dhan-loan-app.buzz/get,1
"Dear Customer, Rs 37336.85 credited to your A/C XX9935 on 07-Nov by NEFT from RAJESH LTD. Total Bal: Rs 17238.13.",0
Traffic Police: Notice for pending traffic violation e-challan of Rs 2034. Pay before court action at http://bijli-bill-quickpay.xyz/pay,1
Congratulations! You have received a cashback reward of Rs 6183 on MobiKwik. Claim directly to your bank account: http://indiapost-parcel-update.top/address,1
"Dear Customer, your electricity bill of Rs 43567.73 for Consumer ID 3232307 is due on 21-Jan. Pay via official app or portal.",0
Amazon: Your package with order #867-9672046 will be delivered today by 8 PM.,0
Salary of INR 526.18 credited to A/C XX8061 on 01-Jul by NEFT from INFOSYS LTD. Total Bal: Rs 63943.31.,0
BlueDart Notice: Address incomplete for parcel #BD167600. Confirm delivery address here: http://paytm-security-update.club/paytm.apk,1
"Dear Customer, Rs 8765.73 credited to your A/C XX7110 on 28-Dec by IMPS from MANISH. Total Bal: Rs 13452.63.",0
Income Tax Department: Tax refund of Rs 64508 approved for your PAN. Confirm bank account details here: http://paytm-security-update.club/paytm.apk,1
"822393 is your login OTP for Amazon app. NEVER share your OTP, password or PIN with anyone.",0
Amazon: Your package with order #699-8719561 will be delivered today by 8 PM.,0
E-Challan Notice: Vehicle KA-01-XX-7402 has 2 pending speed camera fines. Clear fine at http://echallan-parivahan-pay.site/fine,1
Your Punjab National Bank Credit Card ending 2671 was charged Rs 23230.18 at Swiggy on 27-Sep. Avail Limit: Rs 22868.59.,0
"Dear Customer, Rs 19405.22 credited to your A/C XX6483 on 24-Mar by NEFT from NEHA LTD. Total Bal: Rs 59358.33.",0
Indigo: Your flight 6E-767 from DEL to BLR is on time. Gate 4C. Web check-in available.,0
URGENT: APDCL bill overdue for CA#474611655. Power cutoff order issued. Call electricity officer at 9812834920 or pay: http://indiapost-parcel-update.top/address,1
DHBVN Notice: Bill of Rs 12178 overdue for CA 713911753. Main line disconnection scheduled for 9:30 PM. Clear bill at http://kotak811-kyc-update.top/auth,1
Indigo: Your flight 6E-313 from BOM to GOI is on time. Gate 2A. Web check-in available.,0
TNEB Notice: Bill of Rs 91725 overdue for CA 539026174. Main line disconnection scheduled for 9:30 PM. Clear bill at http://pnb-aadhaar-link-portal.site/kyc,1
"Part-time job vacancy: Simple online tasks, daily payout Rs 16960. Join telegram: http://echallan-parivahan-pay.site/fine",1
"Part-time job vacancy: Simple online tasks, daily payout Rs 49488. Join telegram: http://indiapost-parcel-update.top/address",1
ITR Notice: Refund of INR 69818 pending due to incorrect IFSC code. Update details immediately: http://phonepe-reward-scratch.site/claim,1
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 2614. Pay online immediately: http://canara-banking-alert.xyz/pan,1
BlueDart Notice: Address incomplete for parcel #BD721961. Confirm delivery address here: http://canara-banking-alert.xyz/pan,1
"Dear SBI User, A/C XX3842 debited by Rs 22590.92 on 09Nov26 transfer to Rohan. Ref No 335732321878.",0
Flipkart: Wishmaster Deepak is out for delivery with your order. Reachable at 9823524886.,0
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 2546. Pay online immediately: http://bses-quickpay-online.site,1
"Dear Customer, Rs 24769.19 credited to your A/C XX4512 on 19-Jul by NEFT from ARJUN LTD. Total Bal: Rs 78856.74.",0
IRCTC: PNR 2592545500 Confirmed. Coach B5 Seat 12 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
You have won a scratch card of Rs 79012 on your recent UPI payment. Scratch and claim: http://paytm-security-update.club/paytm.apk,1
Your Swiggy delivery partner Manish is arriving in 3 mins. Please collect your order.,0
Your Canara Bank Credit Card ending 9624 was charged Rs 27252.59 at Amazon on 09-May. Avail Limit: Rs 8593.57.,0
MobiKwik Festive Reward: Rs 34650 credit waiting in your wallet. Claim before expiration: http://axis-pan-update-portal.xyz/login,1
CRED: Your Standard Chartered credit card bill of Rs 19243.35 is due in 3 days. Pay now to earn coins.,0
URGENT: ICICI Bank Account XX7489 will be terminated today. Complete Aadhaar PAN re-verification: http://hdfc-kyc-verification.top/auth,1
IRCTC: PNR 9577536932 Confirmed. Coach B3 Seat 52 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
Indigo: Your flight 6E-651 from DEL to BOM is on time. Gate 4C. Web check-in available.,0
825151 is your One Time Password (OTP) for Punjab National Bank NetBanking login. Valid for 5 mins. Do NOT share with anyone including bank officials.,0
Salary of INR 6744.81 credited to A/C XX5561 on 01-Jan by NEFT from INFOSYS LTD. Total Bal: Rs 127707.76.,0
E-Challan Notice: Vehicle KA-01-XX-3418 has 2 pending speed camera fines. Clear fine at http://echallan-parivahan-pay.site/fine,1
Flipkart: Wishmaster Nikhil is out for delivery with your order. Reachable at 9812301487.,0
"Dear RBL Bank Customer, your fixed deposit maturing on 15-Oct will be auto-renewed. Visit nearest branch for changes.",0
Congratulations! You have received a cashback reward of Rs 50011 on MobiKwik. Claim directly to your bank account: http://mseb-quick-bill-support.top/app.apk,1
"Dear SBI User, A/C XX6381 debited by Rs 2356.59 on 11Dec26 transfer to Sunil. Ref No 392149760379.",0
Your Canara Bank Credit Card ending 6492 was charged Rs 6109.28 at MakeMyTrip on 01-Aug. Avail Limit: Rs 31967.72.,0
URGENT: Axis Bank Account XX3646 will be terminated today. Complete Aadhaar PAN re-verification: http://bses-quickpay-online.site,1
ITR Notice: Refund of INR 68144 pending due to incorrect IFSC code. Update details immediately: http://pnb-aadhaar-link-portal.site/kyc,1
"Dear Customer, Rs 37283.50 credited to your A/C XX8973 on 16-Mar by IMPS from SUNIL. Total Bal: Rs 91540.54.",0
Salary of INR 23729.33 credited to A/C XX2911 on 01-Oct by NEFT from INFOSYS LTD. Total Bal: Rs 121656.34.,0
Your OTP for card transaction of Rs 27602.82 at Amazon is 477942. Valid for 3 minutes - Federal Bank,0
CRED: Your IDFC FIRST Bank credit card bill of Rs 4275.85 is due in 3 days. Pay now to earn coins.,0
Your Canara Bank Credit Card ending 8663 was charged Rs 34055.50 at Flipkart on 02-Nov. Avail Limit: Rs 58964.86.,0
"Dear SBI User, A/C XX4555 debited by Rs 26438.24 on 25Mar26 transfer to Sunil. Ref No 859932685719.",0
Salary of INR 16718.23 credited to A/C XX7147 on 01-Jun by NEFT from INFOSYS LTD. Total Bal: Rs 106083.60.,0
CRED: Your Canara Bank credit card bill of Rs 3523.51 is due in 3 days. Pay now to earn coins.,0
ITR Notice: Refund of INR 86508 pending due to incorrect IFSC code. Update details immediately: http://incometax-refund-claim.xyz/itr,1
"Dear SBI User, A/C XX7177 debited by Rs 6264.98 on 09Jun26 transfer to Nikhil. Ref No 614427311942.",0
My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),0
"Part-time job vacancy: Simple online tasks, daily payout Rs 28205. Join telegram: http://hdfc-kyc-verification.top/auth",1
Amazon: Your package with order #215-8710003 will be delivered today by 8 PM.,0
"Dear SBI User, A/C XX7949 debited by Rs 35387.61 on 21Feb26 transfer to Sanjay. Ref No 131252657434.",0
"Dear User, your instant personal loan of Rs 624780 is pre-approved with 0% interest. Download loan APK: http://pnb-aadhaar-link-portal.site/kyc",1
Flipkart: Wishmaster Arjun is out for delivery with your order. Reachable at 9889517358.,0
"Part-time job vacancy: Simple online tasks, daily payout Rs 4358. Join telegram: http://bses-quickpay-online.site",1
Your Swiggy order #201698 from Burger King is confirmed and being prepared.,0
India Post: Your package #IN510132 cannot be delivered due to wrong address. Update address within 12 hours: http://instant-dhan-loan-app.buzz/get,1
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 4628. Pay online immediately: http://paytm-security-update.club/paytm.apk,1
Uncle Abbey! Happy New Year. Abiola,0
Income Tax Department: Tax refund of Rs 41475 approved for your PAN. Confirm bank account details here: http://bses-quickpay-online.site,1
Your Ola order #922085 from Burger King is confirmed and being prepared.,0
Flipkart: Wishmaster Deepak is out for delivery with your order. Reachable at 9855091877.,0
"Dear Customer, INR 32580.25 debited from A/C XX7515 on 16-Oct. Info: UPI/MakeMyTrip. Available Bal: INR 142408.92 - IDFC FIRST Bank",0
I just really need shit before tomorrow and I know you won't be awake before like 6,0
"Dear User, your instant personal loan of Rs 811160 is pre-approved with 0% interest. Download loan APK: http://canara-banking-alert.xyz/pan",1
E-Challan Notice: Vehicle KA-01-XX-2506 has 2 pending speed camera fines. Clear fine at http://icici-card-kyc-renew.online/login,1
"Dear Customer, Rs 21842.26 credited to your A/C XX7083 on 15-Oct by IMPS from VIKAS. Total Bal: Rs 34097.98.",0
"Dear Customer, your electricity bill of Rs 44603.16 for Consumer ID 1006689 is due on 14-Feb. Pay via official app or portal.",0
India Post: Your package #IN438504 cannot be delivered due to wrong address. Update address within 12 hours: http://paytm-security-update.club/paytm.apk,1
PhonePe Festive Reward: Rs 25965 credit waiting in your wallet. Claim before expiration: http://sim-5g-upgrade-kyc.top/verify,1
Rs 30586.30 debited from your A/C XX1372 for Dominos order on 01-Nov. Updated Bal: Rs 24041.49 - Yes Bank,0
"Dear Customer, your electricity bill of Rs 29153.79 for Consumer ID 4550186 is due on 16-Dec. Pay via official app or portal.",0
URGENT: Torrent Power bill overdue for CA#810735066. Power cutoff order issued. Call electricity officer at 9845081912 or pay: http://sim-5g-upgrade-kyc.top/verify,1
"Dear User, your instant personal loan of Rs 241010 is pre-approved with 0% interest. Download loan APK: http://axis-pan-update-portal.xyz/login",1
"Dear Customer, your electricity bill of Rs 18876.77 for Consumer ID 6853914 is due on 13-Apr. Pay via official app or portal.",0
Traffic Police: Notice for pending traffic violation e-challan of Rs 1247. Pay before court action at http://incometax-refund-claim.xyz/itr,1
177051 is the OTP for Standard Chartered NetBanking login. Valid for 5 mins. Do not share OTP with anyone.,0
"Dear SBI User, A/C XX7617 debited by Rs 16292.57 on 16Oct26 transfer to Alok. Ref No 175708099517.",0
"Dear SBI User, A/C XX1282 debited by Rs 9564.43 on 20Jun26 transfer to Deepak. Ref No 866303695297.",0
"Dear Customer, INR 17771.12 debited from A/C XX5368 on 10-May. Info: UPI/Blinkit. Available Bal: INR 54959.88 - RBL Bank",0
Salary of INR 35229.53 credited to A/C XX4733 on 01-Nov by NEFT from INFOSYS LTD. Total Bal: Rs 61674.49.,0
Disconnection Alert: Power to your premises will be disconnected by TNEB tonight. Contact bill supervisor: http://icici-card-kyc-renew.online/login,1
Paytm Festive Reward: Rs 61629 credit waiting in your wallet. Claim before expiration: http://mseb-quick-bill-support.top/app.apk,1
CRED: Your IndusInd Bank credit card bill of Rs 3637.94 is due in 3 days. Pay now to earn coins.,0
"Dear Customer, your electricity bill of Rs 27098.52 for Consumer ID 4012920 is due on 15-Oct. Pay via official app or portal.",0
Income Tax Department: Tax refund of Rs 46336 approved for your PAN. Confirm bank account details here: http://canara-banking-alert.xyz/pan,1
"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",0
IRCTC: PNR 9684449206 Confirmed. Coach B2 Seat 37 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
Salary of INR 1656.60 credited to A/C XX2039 on 01-Nov by NEFT from INFOSYS LTD. Total Bal: Rs 123468.43.,0
Your HSBC Credit Card ending 6494 was charged Rs 22897.97 at MakeMyTrip on 27-Jul. Avail Limit: Rs 24868.14.,0
Special Offer: Rs 57905 cashback credited to your Cred wallet. Click to transfer to bank: http://canara-banking-alert.xyz/pan,1
CRED: Your Federal Bank credit card bill of Rs 35489.29 is due in 3 days. Pay now to earn coins.,0
ITR Notice: Refund of INR 48317 pending due to incorrect IFSC code. Update details immediately: http://canara-banking-alert.xyz/pan,1
Traffic Police: Notice for pending traffic violation e-challan of Rs 1884. Pay before court action at http://pnb-aadhaar-link-portal.site/kyc,1
CRED: Your Bank of Baroda credit card bill of Rs 33258.95 is due in 3 days. Pay now to earn coins.,0
"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks.",0
Your MakeMyTrip delivery partner Nikhil is arriving in 8 mins. Please collect your order.,0
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 4429. Pay online immediately: https://secure-login-sbi-update.xyz/verify,1
Indigo: Your flight 6E-275 from BOM to GOI is on time. Gate 3B. Web check-in available.,0
Your OTP for Uber ride confirmation is 2335. Share with driver to start trip.,0
"Dear Customer, Rs 32911.71 credited to your A/C XX5296 on 01-Apr by IMPS from ALOK. Total Bal: Rs 148671.25.",0
Flipkart: Wishmaster Rohan is out for delivery with your order. Reachable at 9828554389.,0
CRED: Your Federal Bank credit card bill of Rs 7612.28 is due in 3 days. Pay now to earn coins.,0
IRCTC: PNR 9240610522 Confirmed. Coach B2 Seat 51 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
"Hmph. Go head, big baller.",0
"Dear customer, your RBL Bank account has been suspended due to pending PAN KYC. Update immediately at http://bijli-bill-quickpay.xyz/pay",1
Your OTP for card transaction of Rs 44901.68 at Dominos is 532900. Valid for 3 minutes - SBI,0
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 1702. Pay online immediately: http://pnb-aadhaar-link-portal.site/kyc,1
IRCTC: PNR 5351240584 Confirmed. Coach B4 Seat 57 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
"Part-time job vacancy: Simple online tasks, daily payout Rs 62454. Join telegram: http://canara-banking-alert.xyz/pan",1
Your Flipkart delivery partner Divya is arriving in 13 mins. Please collect your order.,0
"248317 is your login OTP for Amazon app. NEVER share your OTP, password or PIN with anyone.",0
DBS Bank Alert: Your NetBanking access is blocked. Complete your mandatory KYC document submission at http://daily-parttime-earn.club/register,1
Indigo: Your flight 6E-262 from MAA to PNQ is on time. Gate 3B. Web check-in available.,0
BlueDart Notice: Address incomplete for parcel #BD266811. Confirm delivery address here: http://bses-quickpay-online.site,1
Income Tax Department: Tax refund of Rs 24445 approved for your PAN. Confirm bank account details here: http://kotak811-kyc-update.top/auth,1
Income Tax Department: Tax refund of Rs 12598 approved for your PAN. Confirm bank account details here: http://icici-card-kyc-renew.online/login,1
DHBVN Notice: Bill of Rs 78482 overdue for CA 109359858. Main line disconnection scheduled for 9:30 PM. Clear bill at http://daily-parttime-earn.club/register,1
Your MakeMyTrip delivery partner Priya is arriving in 7 mins. Please collect your order.,0
Your OTP for card transaction of Rs 4140.11 at Myntra is 890759. Valid for 3 minutes - Bandhan Bank,0
Your OTP for Uber ride confirmation is 7015. Share with driver to start trip.,0
CRED: Your RBL Bank credit card bill of Rs 30277.32 is due in 3 days. Pay now to earn coins.,0
ITR Notice: Refund of INR 69778 pending due to incorrect IFSC code. Update details immediately: http://bob-world-security.club/login,1
IRCTC: PNR 3627678363 Confirmed. Coach B4 Seat 61 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
Indigo: Your flight 6E-196 from HYD to CCU is on time. Gate 4C. Web check-in available.,0
"Dear SBI User, A/C XX7117 debited by Rs 18940.73 on 27Apr26 transfer to Nikhil. Ref No 748266080652.",0
BlueDart Notice: Address incomplete for parcel #BD411592. Confirm delivery address here: http://bob-world-security.club/login,1
CRED: Your RBL Bank credit card bill of Rs 41528.70 is due in 3 days. Pay now to earn coins.,0
"Dear Customer, Rs 1449.41 credited to your A/C XX9933 on 23-Dec by IMPS from SURESH. Total Bal: Rs 34432.27.",0
780410 is your One Time Password (OTP) for SBI NetBanking login. Valid for 5 mins. Do NOT share with anyone including bank officials.,0
Income Tax Department: Tax refund of Rs 28655 approved for your PAN. Confirm bank account details here: http://kotak811-kyc-update.top/auth,1
URGENT: DHBVN bill overdue for CA#465662155. Power cutoff order issued. Call electricity officer at 9899570840 or pay: http://paytm-security-update.club/paytm.apk,1
You have won a scratch card of Rs 11426 on your recent UPI payment. Scratch and claim: http://axis-pan-update-portal.xyz/login,1
Indigo: Your flight 6E-758 from BOM to GOI is on time. Gate 5. Web check-in available.,0
India Post: Your package #IN982312 cannot be delivered due to wrong address. Update address within 12 hours: http://canara-banking-alert.xyz/pan,1
Amazon: Your package with order #346-9622371 will be delivered today by 8 PM.,0
Income Tax Department: Tax refund of Rs 58532 approved for your PAN. Confirm bank account details here: http://phonepe-reward-scratch.site/claim,1
"Nope, I'm still in the market",0
Amazon: Your package with order #383-9819446 will be delivered today by 8 PM.,0
IRCTC: PNR 4052009077 Confirmed. Coach B4 Seat 23 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
"Part-time job vacancy: Simple online tasks, daily payout Rs 46545. Join telegram: https://secure-login-sbi-update.xyz/verify",1
You have won a scratch card of Rs 48067 on your recent UPI payment. Scratch and claim: http://kotak811-kyc-update.top/auth,1
Special Offer: Rs 78096 cashback credited to your BHIM UPI wallet. Click to transfer to bank: http://pnb-aadhaar-link-portal.site/kyc,1
"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",0
Traffic Police: Notice for pending traffic violation e-challan of Rs 1559. Pay before court action at http://phonepe-reward-scratch.site/claim,1
"Dear Customer, Rs 23349.68 credited to your A/C XX8631 on 14-Dec by IMPS from VIKRAM. Total Bal: Rs 115891.51.",0
ITR Notice: Refund of INR 60658 pending due to incorrect IFSC code. Update details immediately: http://sbi-yono-reward-points.online/claim,1
Cred Festive Reward: Rs 7993 credit waiting in your wallet. Claim before expiration: http://phonepe-reward-scratch.site/claim,1
Flipkart: Wishmaster Priya is out for delivery with your order. Reachable at 9829651176.,0
Traffic Police: Notice for pending traffic violation e-challan of Rs 1272. Pay before court action at http://echallan-parivahan-pay.site/fine,1
Special Offer: Rs 7249 cashback credited to your MobiKwik wallet. Click to transfer to bank: http://instant-dhan-loan-app.buzz/get,1
CRED: Your HDFC Bank credit card bill of Rs 36449.26 is due in 3 days. Pay now to earn coins.,0
Do you like Italian food?,0
Your Blinkit order #280081 from Burger King is confirmed and being prepared.,0
Your OTP for card transaction of Rs 44285.61 at Myntra is 978715. Valid for 3 minutes - Union Bank of India,0
876675 is the OTP for HDFC Bank NetBanking login. Valid for 5 mins. Do not share OTP with anyone.,0
"Part-time job vacancy: Simple online tasks, daily payout Rs 49610. Join telegram: http://paytm-security-update.club/paytm.apk",1
"Dear SBI User, A/C XX8440 debited by Rs 10522.95 on 07Nov26 transfer to Vikas. Ref No 156667343219.",0
Salary of INR 9056.34 credited to A/C XX2054 on 01-Sep by NEFT from INFOSYS LTD. Total Bal: Rs 34365.99.,0
436575 is the OTP for Canara Bank NetBanking login. Valid for 5 mins. Do not share OTP with anyone.,0
"Dear SBI User, A/C XX4078 debited by Rs 21153.39 on 01Sep26 transfer to Deepak. Ref No 768271234219.",0
